CHL,SST,Salinity,Wind_Speed_ERA5,Wind_direction_ERA5,TP,STD:200KM,STD:100KM,STD_SST_12M,STD_SST_6month,salinty_STD_6months,Status_TR10,delta(200-100),Next_Month_CHL,Next_month_Status
2.31315,23.51,17204.91204,3.580825283,30.76734136,0.00002,0.5639,0.4796,3.709030716,3.363133976,257.5078544,NON_BLOOM,0.0843,2.61923,NON_BLOOM
2.61923,24.39,16936.81667,3.547683743,43.09208692,0,0.5742,0.4758,3.669155973,2.458444207,365.7508575,NON_BLOOM,0.0984,1.09855,NON_BLOOM
1.09855,26.345,16906.39224,2.826512549,49.87348832,0,0.9307,0.7365,3.658276077,1.675678345,391.4491024,NON_BLOOM,0.1942,0.26132,NON_BLOOM
0.26132,29.605,16960.51667,2.184489,40.10945994,0.00001,0.5897,0.6226,3.669631637,2.168851463,311.5332658,NON_BLOOM,-0.0329,0.2715,NON_BLOOM
0.2715,31.3,17327.24138,2.088297383,55.14593387,0,0.5214,0.5959,3.603175948,3.079957612,243.0628518,NON_BLOOM,-0.0745,0.65661,NON_BLOOM
0.65661,32.285,17290.3875,1.075764095,92.6819244,0.00002,0.5774,0.5681,3.527734829,3.35919809,174.3301259,NON_BLOOM,0.0093,0.62358,NON_BLOOM
0.62358,33.065,17343.56667,1.286361711,9.127839165,0,0.8273,0.5908,3.461201898,3.156543028,194.1846062,NON_BLOOM,0.2365,0.8441,NON_BLOOM
0.8441,32.36,17707.31466,1.644241321,94.29004253,0,0.7167,0.6286,3.446357049,2.283631367,266.8166044,NON_BLOOM,0.0881,1.04104,NON_BLOOM
1.04104,31.03,18431.42917,0.850736991,167.8956586,0.00001,0.8169,0.4928,3.499182345,1.124547131,465.3362761,NON_BLOOM,0.3241,2.55912,NON_BLOOM
2.55912,28.035,18268.17241,0.991800649,-83.31525561,0.00005,0.7657,0.6065,3.498211721,1.629395125,463.1284686,NON_BLOOM,0.1592,1.38235,NON_BLOOM
1.38235,26.22,17635.1625,0.966973106,99.24992367,0.00006,0.6207,0.7413,3.481284161,2.513316893,431.880608,NON_BLOOM,-0.1206,1.73901,NON_BLOOM
1.73901,23.98,17419.60833,1.999313766,60.34740565,0.0016,0.776,0.8725,3.388791856,3.309466221,409.608509,NON_BLOOM,-0.0965,4.92032,NON_BLOOM
4.92032,23.485,17181.77778,3.043348512,52.22034276,0.00006,0.6121,0.563,3.391871615,3.329507805,442.8059839,NON_BLOOM,0.0491,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.86225,
0.86225,27.735,17190.8125,2.493585078,73.61015387,0,0.9272,0.8737,3.335102655,1.718736818,251.7789516,NON_BLOOM,0.0535,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.37457,
0.37457,31.81,17216.9875,0.82845017,-40.79103296,0,0.951,0.7499,3.127849257,2.717276516,132.6518289,NON_BLOOM,0.2011,0.78482,NON_BLOOM
0.78482,31.365,17494.06034,0.756573809,72.31262113,0.00001,0.6349,0.5371,3.029688601,1.849965653,175.7582596,NON_BLOOM,0.0978,0.72742,NON_BLOOM
0.72742,30.765,17866.92917,1.400211629,133.7849942,0,0.5812,0.3265,3.009707096,1.471828275,247.5648397,NON_BLOOM,0.2547,1.19069,NON_BLOOM
1.19069,28.63,17737.39224,2.335982394,155.5201021,0.00002,0.6265,0.5033,3.012235552,1.182662956,266.1616567,NON_BLOOM,0.1232,1.11871,NON_BLOOM
1.11871,26.985,17549.89583,1.259281101,-33.74874465,0.00079,0.7102,0.8153,2.977472012,1.873346864,237.9886971,NON_BLOOM,-0.1051,1.23265,NON_BLOOM
1.23265,23.935,17785.20833,2.956060999,-63.31533499,0.00261,1.1438,1.371,2.982892978,2.781263202,217.7297842,NON_BLOOM,-0.2272,4.29331,NON_BLOOM
4.29331,23.125,17150.52315,3.374610109,28.1204944,0.00002,0.8246,0.8548,3.032206378,3.135391722,238.1002572,NON_BLOOM,-0.0302,3.02475,NON_BLOOM
3.02475,24.65,16850.34167,3.843466012,30.87525119,0.00006,0.593,0.4354,3.00547449,2.714672581,369.3285103,NON_BLOOM,0.1576,0.78502,NON_BLOOM
0.78502,25.25,16925.86638,3.825797121,52.38401874,0,1.0024,0.786,3.116950299,1.863995298,375.7400844,NON_BLOOM,0.2164,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,1.95704,
1.95704,25.965,18256.96667,1.433047337,28.63312156,0.00144,0.6055,0.6263,3.105506758,2.106128788,264.9881287,NON_BLOOM,-0.0208,1.62707,NON_BLOOM
1.62707,23.05,18049.7,1.521070258,37.99422248,0.00118,0.9583,0.9494,3.153068171,3.055341861,276.6122984,NON_BLOOM,0.0089,2.37829,NON_BLOOM
2.37829,22.16,17841.66667,1.480693782,39.90420066,0.00127,0.8471,0.7659,3.251386536,3.241863747,311.8304988,NON_BLOOM,0.0812,2.7837,NON_BLOOM
2.7837,23.14,17176.13333,2.616055499,77.02609058,0.00057,0.6545,0.4364,3.384708464,2.978000471,488.2341587,NON_BLOOM,0.2181,2.85561,NON_BLOOM
2.85561,25.695,17132.06897,1.485671758,72.4653313,0.00001,0.791,0.6423,3.364558127,2.144323255,470.2984681,NON_BLOOM,0.1487,1.33253,NON_BLOOM
1.33253,27.63,17206.36667,1.021338163,87.01699767,0,0.7871,0.702,3.364526006,1.946389107,455.5487944,NON_BLOOM,0.0851,0.81811,NON_BLOOM
0.81811,30.64,17735.06897,1.116145132,103.3280564,0,0.7579,0.6179,3.400188312,2.990095339,364.5392759,NON_BLOOM,0.14,0.72947,NON_BLOOM
0.72947,32.37,18754.3,0.966965324,103.4692715,0,0.5396,0.54,3.470446932,3.707861487,570.4633928,NON_BLOOM,-0.0004,0.84307,NON_BLOOM
0.84307,32.735,18367.23333,1.50048011,46.21454436,0,0.4541,0.4462,3.533659478,3.526145992,631.6316422,NON_BLOOM,0.0079,1.20781,NON_BLOOM
1.20781,32.06,18546.55172,2.331005554,27.17464059,0.00001,0.6429,0.4437,3.667732113,2.635888001,638.3265729,NON_BLOOM,0.1992,1.62277,NON_BLOOM
1.62277,30.61,19067.1,3.069935698,21.15117713,0,0.5982,0.4125,3.69144871,1.715079566,628.859131,NON_BLOOM,0.1857,5.69801,NON_BLOOM
5.69801,28.265,18809.62069,2.521921812,17.33098562,0.00003,0.6668,0.6197,3.690486644,1.510826668,423.0828197,NON_BLOOM,0.0471,3.59751,NON_BLOOM
3.59751,25.955,18430.2,0.919568114,29.91919083,0.00008,0.578,0.5946,3.690915556,2.463795767,240.9573249,NON_BLOOM,-0.0166,1.87746,NON_BLOOM
1.87746,23.54,18100.33333,2.089960265,43.07647692,0.00001,0.9417,1.1775,3.63984203,3.301857327,312.1669518,NON_BLOOM,-0.2358,9.08164,NON_BLOOM
9.08164,23.255,17507.37037,1.381967642,91.85284319,0.00051,0.7316,0.4789,3.506065058,3.337947744,503.5151406,NON_BLOOM,0.2527,4.29351,NON_BLOOM
4.29351,23.325,17131.8,2.012300676,75.66571399,0.00022,0.5581,0.3375,3.485043241,2.797107137,683.5302252,NON_BLOOM,0.2206,1.12396,NON_BLOOM
1.12396,25.45,16957.86207,2.656506335,67.84540188,0.00001,0.8365,0.7394,3.499214867,1.814279012,676.3713274,NON_BLOOM,0.0971,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.6388,
0.6388,32.395,18639.66667,1.312083585,115.3807399,0,0.4594,0.5722,3.562602313,3.68703547,625.4932575,NON_BLOOM,-0.1128,0.63276,NON_BLOOM
0.63276,32.605,18260.73333,1.371579538,-11.64589899,0,0.7205,0.5524,3.548950622,3.523874131,655.4455701,NON_BLOOM,0.1681,1.16199,NON_BLOOM
1.16199,32.195,18464.13793,1.846323399,29.37593349,0,0.6357,0.4549,3.561412407,2.511913281,618.094538,NON_BLOOM,0.1808,1.75727,NON_BLOOM
1.75727,31.08,18812.7,2.389989796,25.09709617,0,0.5217,0.4562,3.590223898,1.05494339,453.4177695,NON_BLOOM,0.0655,2.27513,NON_BLOOM
2.27513,28.19,18764.62069,3.082649531,58.89540536,0.00006,0.7792,0.5956,3.590230064,1.49594916,200.9617681,NON_BLOOM,0.1836,1.70963,NON_BLOOM
1.70963,24.045,18531.53333,0.479845754,10.66870122,0.00216,0.9808,0.9971,3.727193496,3.087643384,186.8560782,NON_BLOOM,-0.0163,1.35758,NON_BLOOM
1.35758,22.25,17823.6,1.949386175,14.50056846,0.00046,0.9981,0.9154,3.87205002,4.002059279,332.9865721,NON_BLOOM,0.0827,2.73295,NON_BLOOM
2.73295,22.13,17436.14815,2.431175131,94.60326061,0.00019,0.6414,0.5036,3.996482568,4.06857742,505.3548175,NON_BLOOM,0.1378,8.39876,NON_BLOOM
8.39876,22.32,17310.5,2.272214938,88.48764648,0.00006,0.6186,0.4132,4.09998736,3.440840195,615.7984791,NON_BLOOM,0.2054,1.36315,NON_BLOOM
1.36315,25.7,17261.27586,1.013946605,106.0799754,0.00002,0.9127,0.6846,4.088695523,2.22720755,593.0876393,NON_BLOOM,0.2281,0.69289,NON_BLOOM
0.69289,29.24,17185.06667,2.411100993,40.47353753,0,0.903,0.7224,4.079628315,2.557936044,468.1282202,NON_BLOOM,0.1806,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.77043,
0.77043,32.89,18264.56667,0.364031033,42.07874811,0,0.88,0.6219,4.088547245,3.788599584,452.8447904,NON_BLOOM,0.2581,0.75751,NON_BLOOM
0.75751,32.05,18128.89655,2.591127311,3.58715535,0,0.5315,0.3675,4.075651788,2.484930834,458.8518826,NON_BLOOM,0.164,1.36766,NON_BLOOM
1.36766,30.28,18419.5,3.277839272,-4.13393007,0.00001,0.6384,0.4654,4.027053479,1.316644778,448.6618041,NON_BLOOM,0.173,1.64538,NON_BLOOM
1.64538,27.555,18802.2069,4.93600546,31.98480071,0.00001,0.662,0.455,4.024350599,1.809463548,382.5219093,NON_BLOOM,0.207,1.81033,NON_BLOOM
1.81033,25.37,18426.66667,3.60653002,16.31335832,0.00002,0.5361,0.5435,3.941512418,2.785905623,214.5690032,NON_BLOOM,-0.0074,0.89695,NON_BLOOM
0.89695,22.885,18233.6,0.396200891,33.57778324,0.00298,0.931,0.9921,3.870936646,3.588430483,215.9490592,NON_BLOOM,-0.0611,6.89029,NON_BLOOM
6.89029,21.625,17945.07143,1.118881072,108.7680897,0.00002,1.0594,0.9557,3.93461208,3.746490302,270.2292673,NON_BLOOM,0.1037,3.49355,NON_BLOOM
3.49355,22.905,16977.63333,2.662852023,57.00244217,0,0.5987,0.4269,3.869980867,3.020268568,576.8394405,NON_BLOOM,0.1718,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.64596,
0.64596,31.025,18061.06897,2.212243876,34.5988351,0,0.4182,0.4338,3.602260768,2.34388744,590.7501465,NON_BLOOM,-0.0156,0.94924,NON_BLOOM
0.94924,30.31,18816.53333,2.112519907,46.35080856,0,0.5532,0.5002,3.604210115,1.213491576,510.9683681,NON_BLOOM,0.053,5.80981,NON_BLOOM
5.80981,27.725,18361.68966,3.354715664,-11.82766859,0.00008,0.8826,0.9094,3.604784918,1.479269715,359.7059703,NON_BLOOM,-0.0268,7.23869,NON_BLOOM
7.23869,24.35,17835.73333,3.021019446,47.28821297,0.00046,0.679,0.7604,3.66554102,2.763141328,318.5580654,NON_BLOOM,-0.0814,5.97183,NON_BLOOM
5.97183,22.77,17941.86667,2.365515566,63.10831451,0.00122,0.882,0.7951,3.677504886,3.487548586,329.3522416,NON_BLOOM,0.0869,4.82096,NON_BLOOM
4.82096,22.495,17242.92593,1.900150742,56.33578334,0.00006,0.8426,0.6083,3.569815077,3.441176418,481.9316682,NON_BLOOM,0.2343,5.36292,NON_BLOOM
5.36292,24.03,17189.2,2.165970402,56.86913397,0.00166,0.6541,0.393,3.461600966,2.821425467,576.7773234,NON_BLOOM,0.2611,1.88708,NON_BLOOM
1.88708,24.64,16988.34483,1.484046369,53.83760341,0.00014,0.8431,0.5786,3.505648691,1.7084691,486.9505222,NON_BLOOM,0.2645,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.50903,
0.50903,32.01,18071.82759,3.008951044,26.93153007,0.00001,0.4969,0.4157,3.73066348,2.77010078,493.2561127,NON_BLOOM,0.0812,1.29001,NON_BLOOM
1.29001,30.265,19271.5,4.052986315,21.72373669,0,0.412,0.3995,3.728110069,1.267079154,561.6408778,NON_BLOOM,0.0125,4.10233,NON_BLOOM
4.10233,27.48,18903.55172,3.597845976,21.22258586,0.00008,0.6058,0.5022,3.728841327,1.734919947,472.7415453,NON_BLOOM,0.1036,1.26041,NON_BLOOM
1.26041,24.88,18326.1,1.29358027,29.00805853,0.00059,0.6308,0.6172,3.69154665,2.834483713,410.6188868,NON_BLOOM,0.0136,4.42235,NON_BLOOM
4.42235,23.575,17933.06667,2.237082783,90.42282979,0.00018,0.6201,0.6425,3.606408912,3.294493723,467.7003341,NON_BLOOM,-0.0224,7.25468,NON_BLOOM
7.25468,23.19,17504.92593,1.028289313,132.8124149,0.00059,0.5902,0.4681,3.52481087,3.333462914,594.4458845,NON_BLOOM,0.1221,1.04736,NON_BLOOM
1.04736,24.135,17261.33333,2.413665642,92.69651777,0.00086,0.816,0.6975,3.51532308,2.512271134,718.1544558,NON_BLOOM,0.1185,0.7158,NON_BLOOM
0.7158,25.85,17177.68966,3.399922903,65.84642552,0.00001,0.8892,0.6595,3.436735041,1.461177227,613.8866438,NON_BLOOM,0.2297,0.74836,NON_BLOOM
0.74836,28.335,17329.03333,2.786598697,113.3936906,0,0.8337,0.7608,3.425961214,1.727901947,410.8711217,NON_BLOOM,0.0729,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.77806,
0.77806,31.67,17945.44828,2.828908836,-0.846573934,0,0.7557,0.5666,3.319833078,2.334087527,416.1412403,NON_BLOOM,0.1891,0.73634,NON_BLOOM
0.73634,30.81,18274.83333,2.027894882,57.39828432,0.00001,0.7016,0.5433,3.356022856,1.342008497,358.5232847,NON_BLOOM,0.1583,2.46133,NON_BLOOM
2.46133,28.26,18486.44828,3.017523575,-14.99849003,0,0.8504,0.7208,3.354804054,1.366426808,281.0391397,NON_BLOOM,0.1296,1.62339,NON_BLOOM
1.62339,25.635,18491.96667,2.871384046,-0.096171794,0.00006,0.7614,0.8355,3.303029754,2.420451777,270.6466602,NON_BLOOM,-0.0741,1.40777,NON_BLOOM
1.40777,23.71,17841.63333,0.986277694,58.5815536,0.00039,0.7602,0.8778,3.288038586,3.224932062,287.9428598,NON_BLOOM,-0.1176,6.19074,NON_BLOOM
6.19074,22.395,17661.48148,2.563335593,96.20196098,0.00065,0.6641,0.6181,3.391466825,3.458505217,320.0930335,NON_BLOOM,0.046,4.24783,NON_BLOOM
4.24783,23.265,17284.83333,2.853325921,74.52841889,0,0.8221,0.4912,3.480865454,2.985511426,448.1539504,NON_BLOOM,0.3309,1.10175,NON_BLOOM
1.10175,25.93,16977.75862,0.944028434,64.62879038,0.00011,0.6947,0.6476,3.477005716,1.968420299,564.4919546,NON_BLOOM,0.0471,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.88734,
0.88734,32.37,18170.5,0.136628508,8.493044824,0,1.2376,0.8461,3.55648459,3.401740568,552.207034,NON_BLOOM,0.3915,0.60652,NON_BLOOM
0.60652,32.135,18476.44828,1.450242002,42.40278277,0,0.6789,0.578,3.598338423,2.380314522,574.2171313,NON_BLOOM,0.1009,0.97653,NON_BLOOM
0.97653,30.395,18767.93333,3.370886369,10.64197403,0.00001,0.6359,0.4991,3.573631634,1.314304051,462.6495323,NON_BLOOM,0.1368,1.34158,NON_BLOOM
1.34158,27.625,18513.82759,2.827980157,38.27707218,0.00024,0.6021,0.5357,3.574436703,1.690829842,261.8290445,NON_BLOOM,0.0664,1.38394,NON_BLOOM
1.38394,24.98,18398.03333,1.678422801,-9.329102577,0.00001,0.8158,0.9692,3.614459868,2.809871611,178.688834,NON_BLOOM,-0.1534,2.93307,NON_BLOOM
2.93307,23.165,17726.83333,2.459279305,85.65778076,0.00006,0.8449,0.811,3.670018993,3.497171476,326.5991072,NON_BLOOM,0.0339,2.26989,NON_BLOOM
2.26989,21.64,17695.35714,0.570384244,155.801438,0.00007,0.8954,0.6759,3.768497435,3.765962324,406.4807074,NON_BLOOM,0.2195,1.55809,NON_BLOOM
1.55809,22.06,17537.06667,1.625404696,82.55129472,0.00004,0.8662,0.5934,3.901894016,3.143629471,470.0781936,NON_BLOOM,0.2728,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.62992,
0.62992,32.17,18274.10345,1.878878037,20.69898089,0,0.883,0.5744,3.908909162,2.737265591,562.8547337,NON_BLOOM,0.3086,1.12638,NON_BLOOM
1.12638,29.75,18454.7,2.228829882,12.45601243,0,0.6865,0.4791,3.87362563,1.559686801,490.4024324,NON_BLOOM,0.2074,0.85251,NON_BLOOM
0.85251,27.975,18449.41379,3.789034891,-6.33291168,0.00042,0.7173,0.4615,3.87583994,1.681015112,120.6055085,NON_BLOOM,0.2558,1.58702,NON_BLOOM
1.58702,25.305,17890.7,1.312687826,-18.11702737,0.00047,0.5978,0.7054,3.859092888,2.682709167,188.8414435,NON_BLOOM,-0.1076,1.74675,NON_BLOOM
1.74675,23.2,17584.07692,1.220984156,99.69801259,0.00005,0.8665,0.8514,3.855791347,3.429756632,313.5902277,NON_BLOOM,0.0151,2.2415,NON_BLOOM
2.2415,22.9,17648.92308,2.377351993,102.2520774,0.00013,0.4614,0.409,3.707723616,3.398121622,359.8283648,NON_BLOOM,0.0524,7.63529,NON_BLOOM
7.63529,23.87,17340.94737,2.273673839,70.450553,0,0.5616,0.3711,3.508492747,2.547320488,425.2172599,NON_BLOOM,0.1905,0.70922,NON_BLOOM
0.70922,24.94,17033,2.661131138,51.53602638,0.00047,0.6008,0.4736,3.509172183,1.699418201,442.9408008,NON_BLOOM,0.1272,0.78031,NON_BLOOM
0.78031,26.68,16979.62963,2.613530607,105.6441597,0,0.9125,0.8817,3.516811905,1.306336321,329.2733602,NON_BLOOM,0.0308,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.40751,
0.40751,31.27,18074.51724,1.2543977,87.44833979,0,0.8319,0.5873,3.310833124,2.727829825,488.4687427,NON_BLOOM,0.2446,0.77885,NON_BLOOM
0.77885,30.415,18311,3.117758245,48.35136344,0,0.5425,0.5321,3.35333631,1.812561302,478.9777152,NON_BLOOM,0.0104,4.13578,NON_BLOOM
4.13578,27.73,18538.75,3.264233237,-14.83717312,0.00087,0.8159,0.7444,3.351459777,1.460380706,375.0445317,NON_BLOOM,0.0715,3.88377,NON_BLOOM
3.88377,25.12,18209.86667,2.39927636,11.44999346,0.00004,0.4235,0.3667,3.362087103,2.52600585,260.4717029,NON_BLOOM,0.0568,5.40572,NON_BLOOM
5.40572,23.08,18149.56667,0.709994027,-33.20761007,0.00136,0.7587,0.8189,3.375071064,3.285732626,147.2649147,NON_BLOOM,-0.0602,2.39765,NON_BLOOM
2.39765,21.685,17365.11111,0.318510035,125.7301167,0.00027,0.7054,0.6201,3.526633487,3.567516643,363.2868597,NON_BLOOM,0.0853,2.91889,NON_BLOOM
2.91889,22.855,17053.23333,0.388617211,16.50601512,0.00065,0.6469,0.4291,3.621362807,3.053294327,536.9225887,NON_BLOOM,0.2178,3.08635,NON_BLOOM
3.08635,25.22,16740.85714,1.6197315,73.6812985,0.00007,0.8606,0.8349,3.606806716,1.987306944,659.8735528,NON_BLOOM,0.0257,0.52265,NON_BLOOM
0.52265,28.83,16911.96667,2.610878014,91.52938955,0,0.8508,0.7577,3.622626498,2.31987787,579.034876,NON_BLOOM,0.0931,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.75205,
0.75205,32.145,18152.03448,1.019653413,68.23850316,0.00001,0.9007,0.6655,3.764638558,2.517616956,608.5733807,NON_BLOOM,0.2352,0.90796,NON_BLOOM
0.90796,30.25,18227.96667,3.750575379,3.85001777,0,0.6821,0.5062,3.754860993,1.236590575,536.1442205,NON_BLOOM,0.1759,1.76859,NON_BLOOM
1.76859,27.01,18299.2069,2.763830287,13.55269623,0.00007,0.7932,0.7451,3.758886946,1.821902432,394.18157,NON_BLOOM,0.0481,2.45768,NON_BLOOM
2.45768,24.61,17773.8,1.668942575,27.34675395,0.00003,0.5933,0.6956,3.789357058,2.917926871,249.0495443,NON_BLOOM,-0.1023,2.5353,NON_BLOOM
2.5353,23.53,17789.2069,1.985326743,63.76469363,0.00043,0.6882,0.7038,3.746928997,3.424755973,236.7839945,NON_BLOOM,-0.0156,4.104,NON_BLOOM
4.104,23.175,17507.85185,1.508839848,70.63595503,0.00008,0.5256,0.4668,3.569787648,3.394706255,286.3584359,NON_BLOOM,0.0588,1.60982,NON_BLOOM
1.60982,23.795,17410.03571,0.383206723,9.252730679,0.00022,0.6651,0.5068,3.471320869,2.508721454,332.5089535,NON_BLOOM,0.1583,1.69584,NON_BLOOM
1.69584,25.05,16898.10345,2.812225969,84.46451866,0,0.9078,0.7779,3.482108711,1.278243152,426.4413055,NON_BLOOM,0.1299,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.62379,
0.62379,32.68,18135.46667,1.310422343,14.85992118,0,0.4559,0.4305,3.512027746,3.374901233,431.1385134,NON_BLOOM,0.0254,0.65795,NON_BLOOM
0.65795,31.84,18439.42857,1.735958694,14.44275228,0,0.5552,0.3645,3.480901738,2.707918045,564.7400633,NON_BLOOM,0.1907,1.1709,NON_BLOOM
1.1709,30.715,18349.86667,3.151566693,7.152289016,0.00001,0.539,0.3448,3.511549595,1.562449999,510.8616045,NON_BLOOM,0.1942,1.09841,NON_BLOOM
1.09841,28.46,18318.03448,3.66751091,-8.870400791,0.00035,0.5178,0.388,3.509412641,1.465170639,400.5319832,NON_BLOOM,0.1298,1.90754,NON_BLOOM
1.90754,25.435,18045.9,1.148624593,-3.684572533,0.00019,0.6482,0.6456,3.45274355,2.561369534,191.3395528,NON_BLOOM,0.0026,3.24103,NON_BLOOM
3.24103,23.61,17828.83333,2.320873258,78.29175179,0.00092,0.7492,0.789,3.444315642,3.325095237,207.4691525,NON_BLOOM,-0.0398,2.96132,NON_BLOOM
2.96132,23.035,17406.60714,2.223157962,94.82121562,0.00002,0.8699,0.6486,3.460610571,3.386766833,359.3959252,NON_BLOOM,0.2213,2.22512,NON_BLOOM
2.22512,23.785,17241.9,1.995210896,68.49597116,0.00078,0.4748,0.3396,3.461605154,2.824240311,422.8368813,NON_BLOOM,0.1352,1.72436,NON_BLOOM
1.72436,24.49,16915,3.047155355,72.220953,0.00002,0.683,0.593,3.503508435,1.800760835,482.624098,NON_BLOOM,0.09,0.64891,NON_BLOOM
0.64891,27.36,16939.53333,2.822116276,108.3213147,0,0.9834,1.0083,3.505278435,1.438649299,422.9452918,NON_BLOOM,-0.0249,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.40397,
0.40397,32.9,18070.86667,0.176748768,-87.27627305,0,0.4598,0.485,3.498599794,3.500097618,434.2239765,NON_BLOOM,-0.0252,0.68841,NON_BLOOM
0.68841,32.05,18180.88889,1.046070775,56.98099064,0.00001,1.1311,0.787,3.519234721,2.997092688,500.5119438,NON_BLOOM,0.3441,1.21652,NON_BLOOM
1.21652,31.48,18490.64286,2.579901041,43.04316638,0,0.5738,0.4476,3.577612099,1.84766463,489.8189319,NON_BLOOM,0.1262,1.78461,NON_BLOOM
1.78461,27.515,18699.72414,3.069036833,-13.26182261,0.00002,0.783,0.653,3.574377641,1.797590208,365.4095685,NON_BLOOM,0.13,2.98896,NON_BLOOM
2.98896,24.79,18130.27586,2.293579059,60.61107524,0.00001,0.7016,0.771,3.614184152,2.950198322,294.4219126,NON_BLOOM,-0.0694,14.293,BLOOM
14.293,23.145,17978.03448,1.845595118,96.47978996,0.00051,0.5178,0.5394,3.660532819,3.744422148,253.2788584,BLOOM,-0.0216,3.24798,NON_BLOOM
3.24798,22.645,17430.79245,1.208715683,111.1401823,0.00131,0.8017,0.6848,3.703365094,3.753350448,401.3292705,NON_BLOOM,0.1169,6.67948,NON_BLOOM
6.67948,23.26,17014.34483,0.374324452,102.0621647,0.00207,0.7842,0.5588,3.751859817,3.13674028,582.0042133,NON_BLOOM,0.2254,1.42051,NON_BLOOM
1.42051,25.855,16902.73585,1.853069518,68.4001382,0,0.9161,0.8022,3.674760267,1.723255156,637.6768598,NON_BLOOM,0.1139,0.54129,NON_BLOOM
0.54129,29.53,17043.20755,2.441921772,97.60561259,0,0.8125,0.8324,3.704575132,2.352678291,481.3229765,NON_BLOOM,-0.0199,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.57601,
0.57601,32.465,17918.05882,0.846212329,-23.79497791,0,0.8144,0.6781,3.822116288,3.536588222,381.0641871,NON_BLOOM,0.1363,0.85331,NON_BLOOM
0.85331,31.91,18048,2.075140182,0.665934325,0,0.5638,0.4329,3.810183085,2.386038238,422.3679351,NON_BLOOM,0.1309,1.53935,NON_BLOOM
1.53935,30.89,18292.78049,3.226988316,20.04043241,0,0.6839,0.4512,3.769463011,1.065084764,400.3607139,NON_BLOOM,0.2327,1.93934,NON_BLOOM
1.93934,28.015,18457.10714,3.143782329,15.27946374,0.00001,0.831,0.6132,3.766394349,1.565964603,321.8273468,NON_BLOOM,0.2178,2.51228,NON_BLOOM
2.51228,24.755,18466.1,3.157550342,-20.62765825,0.00075,0.806,0.9144,3.768940754,2.863344005,289.4687445,NON_BLOOM,-0.1084,3.37081,NON_BLOOM
3.37081,22.83,17874.56667,3.210409535,73.18753426,0.00007,0.6069,0.7088,3.804018069,3.639311691,241.728691,NON_BLOOM,-0.1019,2.32596,NON_BLOOM
2.32596,22.425,16814.77778,1.165982481,93.22354749,0.00031,0.635,0.5629,3.830385551,3.728267489,567.7943904,NON_BLOOM,0.0721,1.97531,NON_BLOOM
1.97531,23.665,16865.59259,2.11364307,94.91172929,0,0.8303,0.5751,3.789902955,3.051084507,703.2674857,NON_BLOOM,0.2552,0.95582,NON_BLOOM
0.95582,25.99,16839.82143,2.229649686,86.44331151,0.00002,0.8435,0.8576,3.783566898,1.93024322,739.4469921,NON_BLOOM,-0.0141,0.6026,NON_BLOOM
0.6026,28.355,17091.7931,2.374658071,96.87284594,0.00001,0.5698,0.618,3.759405681,2.031604456,627.8663796,NON_BLOOM,-0.0482,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.98694,
0.98694,30.53,17839.44053,2.231997342,14.05908929,0.00002,0.7468,0.4498,3.472693554,1.323919108,442.4935406,NON_BLOOM,0.297,5.06203,NON_BLOOM
5.06203,27.235,17807.20192,2.672687255,-3.342481041,0.00114,0.741,0.6586,3.472857328,1.676188012,324.0503359,NON_BLOOM,0.0824,4.72395,NON_BLOOM
4.72395,25.38,17632.1375,1.34163165,60.26095188,0.00003,0.5801,0.6626,3.434252911,2.565754302,238.1458199,NON_BLOOM,-0.0825,8.90254,NON_BLOOM
8.90254,23.905,17028.86192,2.38700136,73.98142425,0.00002,0.5428,0.6143,3.319365814,3.144140935,416.3438071,NON_BLOOM,-0.0715,1.40086,NON_BLOOM
